code_commune,nom_commune,code_departement,latitude,longitude,commune_prix_m2,commune_volume,commune_prix_m2_maison,commune_volume_maison,commune_prix_m2_appart,commune_volume_appart,dept_prix_m2,dept_prix_m2_maison,dept_prix_m2_appart,commune_prix_m2_2020,commune_prix_m2_2024,evolution_5ans_pct,commune_prix_m2_2023,evolution_1an_pct,population_2023,evolution_pop_5_ans,evolution_pop_10_ans,revenu_median,taux_pauvrete,nb_equipements_total,equipements_par_1000_habitants,nb_equipements_dom_C,nb_equipements_dom_D,nb_equipements_dom_B,taux_cambriolages,taux_vols_total,taux_violences_total,distance_gare_km,gare_moins_5km,gare_moins_10km,score_immobilier,score_dynamisme,score_revenus,score_equipements,score_securite,score_transport,score_attractivite
02087,Bieuxy,02,49.447423,3.281554,1272.8937728937728,3,1214.2857142857142,3.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,,714.2857142857143,,338.2950819672131,111.1,31.0,-0.03125,0.0333333333333333,,,4.0,129.03225806451613,0.0,0.0,0.0,6.3428872,0.0,0.0,7.3,0.0,1.0,,26.9,50.0,45.8,84.6,55.6,
02088,Bièvres,02,49.493796,3.70989,1387.9110179012807,11,1347.3362080957017,11.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,,1073.391812865497,,1392.4050632911392,-22.9,80.0,-0.1111111111111111,0.1940298507462686,,,4.0,50.0,0.0,0.0,0.0,0.0,4.8026239,3.3614414,8.3,0.0,1.0,,4.3,50.0,2.8,78.5,49.8,
02089,Billy-sur-Aisne,02,49.357095,3.38307,1619.1120607787273,85,1608.5626102292767,85.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,1466.6666666666667,1465.5172413793102,-0.1,1546.1538461538462,-5.2,1130.0,-0.0139616055846422,-0.0113735783027121,22590.0,,144.0,127.43362831858408,6.0,21.0,3.0,6.3428872,7.3879469,5.2381788,3.5,1.0,1.0,51.0,37.9,42.9,44.6,21.8,80.7,45.8
02090,Billy-sur-Ourcq,02,49.2175935,3.3006725,1302.3184457667214,22,1273.806417254693,22.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,1172.4137931034484,1386.3636363636365,18.2,1704.5454545454545,-18.7,194.0,-0.0761904761904762,-0.0934579439252336,22540.0,,36.0,185.56701030927837,0.0,3.0,0.0,6.3428872,7.220651,3.3614414,4.0,1.0,1.0,74.2,9.7,42.3,76.4,31.4,77.2,51.3
02091,Blanzy-lès-Fismes,02,49.3380935,3.6722065,1365.3557836466382,14,1328.9783679588777,14.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,2148.885727833096,1076.923076923077,-49.9,1251.920122887865,-14.0,98.0,-0.0297029702970297,-0.0485436893203883,23880.0,,16.0,163.26530612244898,0.0,0.0,0.0,0.0,4.9460408000000005,3.3614414,3.1,1.0,1.0,52.9,27.8,70.9,66.9,77.9,83.2,59.1
02093,Blérancourt,02,49.516132,3.1526579999999997,1435.923249010497,134,1363.2927291686415,122.0,2261.675579322638,12.0,1384.6153846153843,1314.2857142857142,2121.212121212121,1156.6265060240964,1343.3333333333333,16.1,1490.7692307692307,-9.9,1162.0,-0.1027027027027027,-0.0598705501618122,19760.0,,236.0,203.09810671256452,3.0,45.0,27.0,7.8539123,13.1013305,7.20133,7.5,0.0,1.0,68.1,5.2,7.9,81.7,6.2,54.4,38.0
02094,Blesmes,02,49.03771,3.450233,1825.7770007770005,39,1630.4723502304148,33.0,2622.2943722943724,6.0,1384.6153846153843,1314.2857142857142,2121.212121212121,1115.873015873016,1774.1935483870968,59.0,1939.375193318899,-8.5,474.0,0.037199124726477,0.1617647058823529,25760.0,,68.0,143.45991561181435,0.0,6.0,9.0,6.3428872,7.0855539,7.20133,2.9,1.0,1.0,65.3,71.5,87.1,55.5,15.8,84.4,66.4
02095,Bohain-en-Vermandois,02,49.9862105,3.454542,841.2177548839006,468,759.0978334461747,407.0,2741.168685737555,61.0,1384.6153846153843,1314.2857142857142,2121.212121212121,741.8421052631579,714.2857142857143,-3.7,878.777105118327,-18.7,5605.0,-0.0123348017621145,-0.0252173913043478,16190.0,37.0,792.0,141.30240856378234,33.0,153.0,126.0,4.7594772,10.4065891,18.3764496,0.9,1.0,1.0,71.3,39.0,0.3,54.1,3.5,94.3,43.6
02096,Bois-lès-Pargny,02,49.731111,3.652646,1117.3076923076922,15,1082.142857142857,15.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,952.8301886792452,847.7289682539682,-11.0,527.2317507281217,60.8,187.0,-0.0603015075376884,-0.0310880829015544,23420.0,,12.0,64.1711229946524,0.0,0.0,0.0,0.0,2.6631108,1.8767374,4.2,1.0,1.0,60.5,14.3,65.3,6.0,89.7,75.8,48.5
02097,Boncourt,02,49.6156715,3.9464805,1227.7604022328674,14,1191.382986545107,14.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,1119.402985074627,898.7393162393163,-19.7,1055.8506357637211,-14.9,272.0,0.0542635658914728,0.0501930501930501,19640.0,,48.0,176.47058823529412,0.0,0.0,0.0,6.3428872,7.0855539,7.20133,11.8,0.0,0.0,57.5,79.3,7.2,72.9,15.8,33.5,47.5
02098,Bonneil,02,49.007878,3.348042,1525.3592561284868,37,1508.1064156431803,36.0,2055.522328548644,1.0,1384.6153846153843,1314.2857142857142,2121.212121212121,1752.3809523809527,1489.060489060489,-15.0,1414.2857142857144,5.3,375.0,0.0,-0.02088772845953,26710.0,,20.0,53.333333333333336,0.0,0.0,0.0,6.3428872,4.4224431,3.3614414,2.1,1.0,1.0,46.3,47.7,91.4,3.4,48.5,88.8,53.6
02099,Bonnesvalyn,02,49.1213255,3.3173615,1398.3941983941984,18,1366.4261664261664,18.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,916.6666666666666,2031.127567567568,121.6,1320.0,53.9,212.0,-0.0701754385964912,-0.1275720164609053,22880.0,,28.0,132.0754716981132,0.0,0.0,3.0,6.3428872,4.5575402,3.3614414,7.8,0.0,1.0,83.8,11.2,58.0,47.9,47.3,52.7,52.0
02100,Bony,02,49.9936825,3.2328585,1257.292337292337,12,1218.2202982202982,12.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,,1211.428571428571,,,,137.0,-0.0072463768115942,0.0073529411764705,19850.0,,12.0,87.59124087591242,0.0,0.0,0.0,6.3428872,9.3601641,7.20133,15.0,0.0,0.0,,42.6,8.5,15.9,11.5,23.0,
02101,Bosmont-sur-Serre,02,49.731692,3.858661,1049.043453180031,34,1039.1637834007254,31.0,1906.5656565656564,3.0,1384.6153846153843,1314.2857142857142,2121.212121212121,786.3247863247864,951.219512195122,21.0,1078.020134228188,-11.8,170.0,-0.1145833333333333,-0.1625615763546798,21500.0,,16.0,94.11764705882352,0.0,0.0,0.0,6.3428872,4.9460408000000005,3.8398886,6.6,0.0,1.0,82.5,4.0,26.5,19.9,41.9,59.9,39.9
02102,Bouconville-Vauclair,02,49.464951,3.754458,1287.5457875457873,15,1252.380952380952,15.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,2523.076923076923,1190.4761904761904,-52.8,,,181.0,-0.0423280423280423,-0.1256038647342995,23830.0,,24.0,132.5966850828729,0.0,0.0,3.0,0.0,9.3601641,5.3245926,10.1,0.0,0.0,55.7,21.3,70.3,48.2,44.4,40.7,48.0
02103,Boué,02,50.0128555,3.6962605,970.6607495069032,115,956.5746753246755,113.0,2129.4391882627174,2.0,1384.6153846153843,1314.2857142857142,2121.212121212121,857.1428571428571,1104.3360433604335,28.8,776.198717948718,42.3,1315.0,-0.0120210368144252,0.0297572435395458,20360.0,,212.0,161.2167300380228,3.0,51.0,24.0,6.3428872,9.3601641,7.20133,11.2,0.0,0.0,86.8,39.3,12.7,65.9,11.5,36.0,46.7
02104,Bouffignereux,02,49.372200500000005,3.845869,1455.857539908832,8,1409.9903636068734,8.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,,2105.2631578947367,,1250.0,68.4,96.0,-0.04,-0.0679611650485436,27530.0,,12.0,125.0,0.0,0.0,0.0,6.3428872,0.0,0.0,9.1,0.0,1.0,,22.4,93.9,42.7,84.6,45.5,
02105,Bouresches,02,49.062583,3.308811,1159.4834213088707,23,1131.7217093366326,23.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,1269.84126984127,925.925925925926,-27.1,905.3571428571429,2.3,183.0,-0.0804020100502512,-0.0895522388059701,23410.0,,24.0,131.14754098360658,3.0,0.0,0.0,6.3428872,6.6970533,5.2381788,7.9,0.0,1.0,59.4,8.8,65.2,47.2,24.6,52.1,44.4
02106,Bourg-et-Comin,02,49.397189,3.654504,1511.9037682964808,63,1376.1649194179315,60.0,2662.738496071829,3.0,1384.6153846153843,1314.2857142857142,2121.212121212121,1674.6031746031747,1763.855421686747,5.3,1421.1052631578946,24.1,809.0,-0.008578431372549,-0.0241254523522316,20250.0,,160.0,197.77503090234856,3.0,24.0,9.0,6.3428872,7.0855539,3.8398886,9.8,0.0,1.0,58.8,41.6,11.7,80.3,29.4,42.1,44.6
02107,Bourguignon-sous-Coucy,02,49.540865,3.158698,1306.6239316239314,3,1248.015873015873,3.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,,,,,,104.0,-0.0095238095238095,0.0297029702970297,,,8.0,76.92307692307693,0.0,0.0,0.0,6.3428872,4.8026239,0.0,5.2,0.0,1.0,,41.0,50.0,10.7,65.8,68.8,
02108,Bourguignon-sous-Montbavin,02,49.52734,3.540001,1451.5283567007702,13,1413.8517475955898,13.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,,,,1316.7391304347825,,140.0,-0.10828025477707,-0.0476190476190476,25450.0,,16.0,114.28571428571428,3.0,0.0,3.0,6.3428872,7.0855539,7.20133,3.2,1.0,1.0,,4.6,85.2,34.4,15.8,82.6,
02109,La Bouteille,02,49.860503,3.961236,1071.4168310322154,37,1051.1294261294258,37.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,864.1975308641976,1537.5586854460093,77.9,702.8,118.8,464.0,-0.0333333333333333,-0.064516129032258,20990.0,,52.0,112.06896551724138,3.0,0.0,3.0,6.3428872,7.0772341,3.3614414,1.5,1.0,1.0,93.7,25.8,19.4,32.7,32.3,91.6,49.8
02110,Braine,02,49.34203,3.531754,1468.9997502497504,153,1438.1011685398655,134.0,2053.475935828877,19.0,1384.6153846153843,1314.2857142857142,2121.212121212121,1420.90387374462,1385.1929092805005,-2.5,1376.9811320754716,0.6,2248.0,0.004019651630192,-0.0008888888888888,20580.0,19.0,356.0,158.3629893238434,9.0,84.0,45.0,6.3428872,10.4136363,7.20133,6.0,0.0,1.0,56.3,50.7,14.9,64.4,9.9,63.6,44.2
02111,Brancourt-en-Laonnois,02,49.515366,3.417746,1441.055689102564,49,1301.3876410102826,38.0,3708.513708513708,11.0,1384.6153846153843,1314.2857142857142,2121.212121212121,979.020979020979,1015.8730158730159,3.8,1339.991276683087,-24.2,702.0,-0.0126582278481012,-0.0056657223796034,23310.0,,80.0,113.96011396011396,3.0,6.0,0.0,6.3428872,7.220651,3.3614414,3.1,1.0,1.0,60.9,38.8,63.9,34.1,31.4,83.2,52.3
02112,Brancourt-le-Grand,02,49.976667,3.38325,1153.749452023002,23,1125.987740050764,23.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,454.2372881355933,1236.3636363636365,172.2,1054.2251582714011,17.3,554.0,-0.007168458781362,-0.090311986863711,22020.0,,60.0,108.30324909747291,3.0,0.0,0.0,6.3428872,4.5575402,5.2381788,4.4,1.0,1.0,91.7,42.6,34.3,30.1,36.0,74.4,53.9
02114,Brasles,02,49.04813,3.416138,1982.4953233943654,103,1966.5725578769056,95.0,2197.7574312191814,8.0,1384.6153846153843,1314.2857142857142,2121.212121212121,2143.285821455364,2151.24289430581,0.4,2204.667519181586,-2.4,1788.0,0.1366815003178639,0.2798854688618468,22080.0,,196.0,109.61968680089484,3.0,24.0,15.0,6.3428872,11.7306103,10.551298,1.2,1.0,1.0,36.4,95.3,35.2,31.0,5.9,92.8,49.7
02115,Braye-en-Laonnois,02,49.439653,3.608195,1418.3579708842558,17,1385.3909379172228,17.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,1558.5795454545455,,,1883.018867924528,,195.0,0.0,-0.1255605381165919,22290.0,,12.0,61.53846153846154,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,,47.7,38.6,5.3,98.6,33.5,
02116,Braye-en-Thiérache,02,49.766462000000004,3.961919,1135.6555159611185,16,1101.6250303177299,16.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,761.5841418534627,,,902.2556390977444,,131.0,-0.1027397260273972,-0.0075757575757575,21300.0,,4.0,30.534351145038165,0.0,0.0,0.0,6.3428872,0.0,3.8398886,8.6,0.0,1.0,,5.2,23.7,0.9,70.6,48.2,
02117,Bray-Saint-Christophe,02,49.768639,3.141865,1447.7855477855474,3,1389.1774891774892,3.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,,1763.6363636363635,,,,64.0,-0.0303030303030303,-0.1111111111111111,,,4.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,1.0,,27.4,50.0,5.5,98.6,63.0,
02118,Braye,02,49.423919,3.3721405,1376.7660910518052,6,1326.530612244898,6.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,,1428.571428571429,,,,129.0,0.0157480314960629,0.0932203389830508,22420.0,,12.0,93.02325581395348,0.0,0.0,0.0,6.3428872,2.28293,1.8767374,2.5,1.0,1.0,,58.8,40.6,19.3,68.8,86.7,
02119,Brécy,02,49.147241,3.427938,1107.7468630660119,29,1083.7708390899882,29.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,1430.4347826086955,,,1054.5380417738193,,317.0,-0.0451807228915662,-0.081159420289855,23500.0,,40.0,126.18296529968454,0.0,0.0,0.0,6.3428872,7.523044,5.2381788,7.1,0.0,1.0,,20.0,66.4,43.7,21.1,56.8,
02120,Brenelle,02,49.366358500000004,3.5417915,1352.5540076721177,10,1310.3562054743156,10.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,1679.0606653620353,1333.3333333333333,-20.6,504.54545454545456,164.3,193.0,-0.0102564102564102,-0.0153061224489795,22100.0,,24.0,124.35233160621762,0.0,0.0,3.0,0.0,4.9460408000000005,1.8767374,8.1,0.0,1.0,53.4,40.4,35.6,42.2,83.1,51.0,48.3
02121,Breny,02,49.186085,3.353451,1308.4510306888774,23,1168.3673469387754,13.0,1986.9845803431008,10.0,1384.6153846153843,1314.2857142857142,2121.212121212121,1258.7786259541986,998.3697736862293,-20.7,831.25,20.1,210.0,-0.1358024691358024,-0.1828793774319066,21500.0,,16.0,76.1904761904762,0.0,0.0,3.0,6.3428872,9.3601641,3.3614414,0.2,1.0,1.0,55.0,2.5,26.5,10.4,21.4,99.5,33.2
02122,Brie,02,49.6006295,3.4837474999999998,1326.186643991618,2,1264.131052524262,2.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,,,,,,55.0,0.0185185185185185,-0.0350877192982456,,,20.0,363.6363636363636,0.0,0.0,0.0,0.0,2.1395131,1.8767374,3.5,1.0,1.0,,60.6,50.0,96.9,91.1,80.7,
02123,Brissay-Choigny,02,49.7237725,3.378043,1295.1568978966238,18,1263.188865928592,18.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,647.0588235294117,1483.3333333333333,129.2,1397.2602739726028,6.2,296.0,-0.0231023102310231,0.0033898305084745,22810.0,,32.0,108.10810810810813,3.0,6.0,3.0,6.3428872,6.6970533,7.20133,7.4,0.0,1.0,87.5,31.8,57.0,29.9,16.7,55.0,51.3
02124,Brissy-Hamégicourt,02,49.743893,3.380339,1232.662053557576,59,1218.4060393015616,59.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,1258.9605734767024,1114.6464646464647,-11.5,1448.5380116959063,-23.1,653.0,0.0,0.0203125,21140.0,,52.0,79.63246554364471,3.0,3.0,3.0,6.3428872,7.0855539,7.20133,9.2,0.0,1.0,57.4,47.7,21.4,11.9,15.8,45.0,36.0
02125,Brumetz,02,49.102293,3.156714,1580.051892551893,13,1542.3752834467123,13.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,1305.0397877984087,,,2101.851851851852,,175.0,-0.1379310344827586,-0.2009132420091324,23200.0,,28.0,160.0,0.0,0.0,0.0,0.0,9.3601641,3.8398886,6.9,0.0,1.0,,2.4,62.4,65.3,53.5,58.0,
02126,Brunehamel,02,49.769418,4.1808485,987.1415695415697,40,926.8077601410936,39.0,2175.6442376521118,1.0,1384.6153846153843,1314.2857142857142,2121.212121212121,386.02150537634407,590.0621118012423,52.9,608.695652173913,-3.1,463.0,0.0153508771929824,-0.1027131782945736,17550.0,,104.0,224.622030237581,3.0,15.0,9.0,6.3428872,9.3601641,7.20133,11.1,0.0,0.0,95.1,58.5,1.1,86.3,11.5,36.4,53.4
02127,Bruyères-sur-Fère,02,49.190171,3.446216,1421.200750469043,13,1383.5241413638626,13.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,2283.9506172839506,,,1602.5641025641025,,199.0,0.0364583333333333,0.0257731958762886,20700.0,,16.0,80.40201005025126,0.0,3.0,0.0,6.3428872,2.28293,3.3614414,4.7,1.0,1.0,,71.1,16.1,12.3,61.3,72.4,
02128,Bruyères-et-Montbérault,02,49.524161,3.6660145,1477.0539770539772,147,1470.4429362814456,146.0,2058.080808080808,1.0,1384.6153846153843,1314.2857142857142,2121.212121212121,1428.571428571429,1666.6666666666667,16.7,1570.982142857143,6.1,1411.0,-0.0618351063829787,-0.0943517329910141,23910.0,,212.0,150.24805102763997,3.0,48.0,24.0,6.3428872,9.6625571,7.20133,6.0,0.0,1.0,66.6,13.7,71.2,59.8,11.0,63.6,50.1
02129,Bruys,02,49.270925,3.561376,1339.0313390313388,3,1280.4232804232804,3.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,1111.111111111111,428.57142857142856,-61.4,,,20.0,0.0526315789473684,0.0,,,4.0,200.0,0.0,0.0,0.0,0.0,2.28293,0.0,3.1,1.0,1.0,53.9,78.6,50.0,81.0,95.1,83.2,69.2
02130,Bucilly,02,49.87719,4.0943285,1137.706740521142,14,1101.3293248333816,14.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,318.1818181818182,1168.1818181818182,267.1,1126.2427506213753,3.7,204.0,0.0569948186528497,0.108695652173913,19480.0,,32.0,156.86274509803923,3.0,0.0,0.0,6.3428872,4.9460408000000005,5.2381788,4.2,1.0,1.0,92.1,80.3,6.3,63.6,33.9,75.8,60.9
02131,Bucy-le-Long,02,49.390896,3.394694,1750.988972281681,121,1740.7312359408168,120.0,2114.3985587583147,1.0,1384.6153846153843,1314.2857142857142,2121.212121212121,1625.0,1687.5,3.8,1894.607843137255,-10.9,1947.0,0.0395088093966898,0.0188383045525902,23900.0,,244.0,125.32100667693888,6.0,48.0,9.0,15.449051,9.3601641,7.20133,3.1,1.0,1.0,47.3,72.7,71.1,43.0,4.1,83.2,55.8
02132,Bucy-lès-Cerny,02,49.582945,3.517196,1317.4793956043954,5,1264.732142857143,5.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,1116.071428571429,,,1315.7894736842106,,188.0,-0.0456852791878172,-0.0917874396135265,24200.0,,16.0,85.1063829787234,0.0,3.0,0.0,6.3428872,4.5575402,5.2381788,4.5,1.0,1.0,,19.8,74.4,14.5,36.0,73.7,
02133,Bucy-lès-Pierrepont,02,49.645976,3.90143,941.3919413919413,45,923.8095238095236,45.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,895.5223880597015,806.6556655665566,-9.9,721.6494845360825,11.8,410.0,0.0098522167487684,-0.0330188679245283,19120.0,,44.0,107.3170731707317,3.0,0.0,0.0,6.3428872,9.3601641,7.20133,13.5,0.0,0.0,68.0,54.7,4.6,29.3,11.5,27.5,37.2
02134,Buire,02,49.910858,4.065567,1253.905408317173,69,1241.3465386154462,69.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,876.2886597938144,1229.5081967213114,40.3,990.1960784313726,24.2,795.0,-0.0830449826989619,-0.0945330296127562,21200.0,,124.0,155.9748427672956,3.0,3.0,15.0,6.3428872,7.0855539,7.20133,1.4,1.0,1.0,83.6,8.3,22.2,63.1,15.8,92.0,47.2
02135,Buironfosse,02,49.965729,3.835606,858.5134601275466,79,881.4947706648676,74.0,1711.0389610389607,5.0,1384.6153846153843,1314.2857142857142,2121.212121212121,989.259942943447,739.6449704142012,-25.2,801.6203703703704,-7.7,1122.0,-0.0344234079173838,-0.0618729096989966,19400.0,,120.0,106.951871657754,3.0,30.0,15.0,12.4113475,9.3601641,7.20133,15.6,0.0,0.0,64.2,25.2,5.9,29.1,5.6,21.4,29.3
02136,Burelles,02,49.781852,3.897051,1287.2596153846152,9,1243.3035714285713,9.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,1032.9787234042553,1968.75,90.6,,,123.0,-0.0390625,-0.075187969924812,23000.0,,16.0,130.08130081300814,0.0,0.0,0.0,6.3428872,2.6631108,0.0,5.4,0.0,1.0,87.8,22.9,59.6,46.5,75.2,67.4,59.7
02137,Bussiares,02,49.0910985,3.2575705,1348.9484723088258,8,1303.081296006867,8.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,3809.5238095238096,,,1269.2307692307693,,126.0,-0.1870967741935484,0.008,23060.0,,16.0,126.98412698412696,0.0,0.0,0.0,6.3428872,7.0772341,5.3245926,10.7,0.0,0.0,,0.9,60.5,44.3,22.7,38.1,
02138,Buzancy,02,49.312483,3.347639,1554.1795170762073,14,1517.8021013884468,14.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,,2400.0,,,,175.0,-0.0932642487046632,-0.0789473684210526,25330.0,,32.0,182.8571428571429,0.0,3.0,0.0,6.3428872,2.2746102,3.3614414,5.6,0.0,1.0,,6.5,84.3,75.4,61.4,66.1,
02139,Caillouël-Crépigny,02,49.618737,3.126868,1207.7362996480642,39,1188.200280112045,39.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,977.3391812865497,1565.4205607476636,60.2,1561.2244897959183,0.3,459.0,0.0384615384615384,0.0625,23580.0,,44.0,95.86056644880172,3.0,0.0,0.0,6.3428872,7.0855539,5.2381788,4.3,1.0,1.0,90.3,72.2,67.3,21.0,22.8,75.1,63.4
02140,Camelin,02,49.523255,3.13762,1472.9567307692307,49,1456.4732142857142,49.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,1142.306670209939,1533.3333333333333,34.2,1208.9175257731958,26.8,426.0,-0.0596026490066225,-0.0596026490066225,20540.0,,44.0,103.28638497652582,3.0,3.0,0.0,6.3428872,9.3601641,7.20133,6.5,0.0,1.0,73.8,14.6,14.5,26.4,11.5,60.5,35.4
02141,La Capelle,02,49.975875,3.916437,1069.5821298123956,122,989.8313492063492,93.0,1821.625344352617,29.0,1384.6153846153843,1314.2857142857142,2121.212121212121,832.9326923076924,907.9391891891892,9.0,1013.157894736842,-10.4,1745.0,-0.020763187429854,-0.0448823207443897,18690.0,,416.0,238.39541547277935,24.0,102.0,24.0,6.3428872,17.585305400000003,14.9802991,10.8,0.0,0.0,75.6,33.4,3.3,88.5,2.1,37.6,43.5
02142,Castres,02,49.805253,3.2383154999999997,1484.4119272166442,14,1448.0345115288835,14.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,824.7422680412371,1990.384615384616,141.3,1630.4347826086955,22.1,246.0,-0.0040485829959514,0.0207468879668049,26180.0,,20.0,81.30081300813008,0.0,0.0,0.0,6.3428872,4.8026239,5.2381788,5.6,0.0,1.0,80.1,44.7,89.1,12.7,34.6,66.1,58.8
02143,Le Catelet,02,50.001936,3.242644,1152.5198938992041,7,1104.5678459471562,7.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,,505.31144374698215,,655.1724137931035,-22.9,186.0,-0.0158730158730158,-0.0558375634517766,20010.0,,68.0,365.5913978494624,0.0,18.0,3.0,6.3428872,7.220651,3.3614414,14.4,0.0,0.0,,36.7,9.7,96.9,31.4,24.8,
02144,Caulaincourt,02,49.866044,3.10717,1582.316274447807,11,1541.741464642228,11.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,1646.12213740458,2337.662337662337,42.0,1055.9779005524863,121.4,143.0,-0.0137931034482758,0.0287769784172661,24290.0,,4.0,27.972027972027973,0.0,0.0,0.0,0.0,2.6631108,0.0,13.9,0.0,0.0,71.0,38.0,75.3,0.8,94.2,26.3,52.6
02145,Caumont,02,49.636864,3.173274,1271.050995945186,54,1170.794930875576,47.0,3062.309699869508,7.0,1384.6153846153843,1314.2857142857142,2121.212121212121,781.7391304347826,1540.0,97.0,1069.51871657754,44.0,547.0,0.0018315018315018,-0.0386643233743409,23920.0,,72.0,131.62705667276052,3.0,6.0,0.0,6.3428872,7.220651,3.3614414,4.6,1.0,1.0,88.3,49.5,71.4,47.6,31.4,73.1,63.8
02146,Celles-lès-Condé,02,49.012302,3.570193,1383.3520494104434,5,1330.6047966631909,5.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,,,,,,88.0,-0.0112359550561797,0.0602409638554216,,,8.0,90.9090909090909,0.0,0.0,0.0,6.3428872,0.0,3.3614414,9.1,0.0,1.0,,39.8,50.0,17.9,72.6,45.5,
02148,Celles-sur-Aisne,02,49.406073,3.481169,1506.5934065934066,15,1471.4285714285716,15.0,2121.212121212121,,1384.6153846153843,1314.2857142857142,2121.212121212121,1736.842105263158,1628.571428571429,-6.2,1428.571428571429,14.0,248.0,-0.03125,-0.0461538461538461,22490.0,,12.0,48.38709677419354,0.0,0.0,0.0,6.3428872,2.6631108,3.3614414,6.7,0.0,1.0,53.0,26.9,41.6,2.6,59.0,59.2,39.2
